tx_id,fund_id
T36E9AD9A1DAB,IE00BFPM9N11
T1BA7AD6246B7,IE00BFPM9N11
T58CC1AD7F105,LU0996175948
TAC759FFEA136,IE00BYX5M476
T3059D8E8B3FE,IE00BFPM9N11
TEE9BF9497CDC,LU0996175948
TE95D4103C95B,IE00BFPM9N11
TFEBEEE6C7324,IE00BFPM9N11
T0CD9975E50BE,LU0996175948
T12DA82062805,LU0996175948
TF78513C94088,LU2349459045
T92124062ECD9,IE00BFPM9N11
T42371C926686,LU0996175948
T41575E19ED51,IE00BFPM9N11
T26E8A834129B,IE00BFPM9N11
T51731DB2E0E4,LU0996175948
TE03214D3711A,LU0996175948
T460824F4E85F,ES0172242002
T6E999E728B0D,LU0996175948
T29BAD3F397BD,LU0252964944
T406379E6BC3F,ES0172242002
TC42A73362BBB,LU0252964944
TF5DF45937E59,IE00BFPM9N11
T9F0EAD0C6735,LU0252964944
TA04FA30FEC31,LU0303706948
T95325264CEE6,ES0172242002
T8A368A05B0CB,LU0996175948
TCC008D7ED2DE,LU0252964944
T7DC32D03F252,LU0252964944
T78572CE89640,ES0172242002
TA535479A262C,LU0252964944
TF9F7DD63EBD3,IE00BFPM9N11
T16C6628395B2,LU0303706948
T2832590D2C49,LU0996175948
T69AC30B36B85,LU0996175948
TDB68E21065F2,ES0172242002
T89E95E5B7FFF,LU0996175948
T58C4E3F46115,LU0252964944
TB875898C2990,LU0252964944
T7AB72C701583,LU0303706948
T36D47E561A32,LU0996175948
TF3BAAA0F58C7,LU0252964944
T22A2231106CC,IE00BFPM9N11
T3EEFF9938AE3,ES0172242002
TD23966304C94,ES0172242002
T7E85FE707A55,LU0996175948
T7348EC610F2D,LU0252964944
TA9521E391B78,LU0303706948
T48AD0171F81C,LU0996175948
T9C5EBAB6A4AB,ES0172242002
TF68F4B1609FF,LU0996175948
TBA6645411515,IE00BD0NCN62
TB112E1089C6D,ES0172242002
TF3AE3CCE3B5F,LU0252964944
T19A07D12B53F,LU0252964944
TBA8F190AE0EC,LU0252964944
TB6164F331A0A,LU0252964944
T5B4EAA5C0AD6,LU0252964944
T16E842188F20,LU0252964944
T53BABA69AD0A,LU0252964944
TFB13304B8021,ES0172242002
T94B7AADBF9E0,LU0252964944
T38B4C16AF5C7,LU0252964944
TBBBA2575D2AD,LU0252964944
T372D6AE04E17,LU0252964944
TBE0A5D7B76D8,LU0303706948
TC15CE36955B2,IE00BD0NCN62
T4A309D91640E,LU0252964944
T666891D1D0FF,LU0252964944
T88FB182EE5D5,ES0172242002
T4EE4BE4C7534,IE00BD0NCN62
TB8EC9F528DFE,LU0252964944
T9637FAE34531,LU0252964944
TE60C695124A5,ES0172242002
TA14288FE9317,ES0172242002
T43DC8A07940D,LU0252964944
TA002B0F29A88,IE00BD0NCN62
TAA11791F4AB0,IE00BD0NCN62
T410874D965D6,ES0172242002
T71B31DD8A919,LU0252964944
T7A62EBEFD542,ES0172242002
T12FA108DD536,IE00BD0NCN62
T5FA4AFF537B6,IE00BD0NCN62
TFC8DB3B188A8,LU0996175948
TF7B0B3FAAA07,IE00BYX5M476
T4C556EC57FB4,IE00BYX5M476
TE3A88A2AB3DB,LU2349459045
TEACF9BFA1A89,IE00BYX5M476
TD073AFC0E3CC,IE00BYX5M476
TE1957B9BBAFA,IE00BYX5M476
TF9D855F7288F,IE00BYX5M476
T7CD43AA97C86,LU0996175948
TEB4693F9D46D,IE00BYX5M476
T6DE144F967A9,IE00BYX5M476
T1B4464626EC1,IE00BYX5M476
TD86A05AD8299,IE00BYX5M476
TD3E5308F38AB,LU0996175948
T5FB105CBBF11,IE00BYX5M476
T9CA9B66988E9,LU2349459045
TA8559AA5FA3B,LU0996175948
T96ECC131B6EA,LU0996175948
T0206E0A3E134,IE00BYX5NK04
TBB5C5C8A9CC5,LU0996175948
T3476D4C38B11,LU0996175948
T93B873259BF5,LU0996175948
TB2720CCBF3D7,IE00BYX5NK04
T57BABB89B5D8,LU0996175948
TF7B7358CAEFD,LU0996175948
T7D6BDDD67B83,IE00BYX5NK04
TF8E96DDDDF11,LU0996175948
TD8775E6D41A9,LU0996175948
TE6A6E7FD5EC5,LU0996175948
TAC7156745D05,LU0996175948
T88A77CB4A3CB,LU0996175948
TC39DBA165F0B,LU0996175948
TE57215C13101,LU0996175948
T48C7E7E51C05,IE00BYX5NK04
T396485043222,LU0996175948
TD5ECF3FF1769,LU0996175948
TA40F24328394,IE00BYX5NK04
T46DE68413C24,IE00BD0NCN62
T039F447B285B,IE00BYX5NK04
T64D6A16AAB17,LU2349459045
T47DADF6B80A2,IE00BYX5NK04
TBA77D0FB70D4,LU2349459045
T2B9DD44552CB,IE00BYX5NK04
TE5EC9EA1557C,LU2349459045
TAB565BDB7756,IE00BFPM9N11
T14B45FD7F425,IE00BYX5NK04
T68A2DD1A672B,LU2349459045
TF6C3804BCB81,IE00BYX5NK04
T98EFF2A38F94,LU2349459045
TFFC6D9247404,LU2349459045
T70F24138BDD5,LU2349459045
T79F4095DADB5,LU0303706948
T4FC191CC5C1F,IE00BFPM9N11
TA1E341AB5AEA,IE00BFPM9N11
T1CF4544A699C,LU2349459045
TAF892DA83422,IE00BD0NCN62
TF85358EFACC9,LU0303706948
T520B088EAA63,LU2349459045
T4E72DE44F51A,IE00BYX5NK04
T1AD9BA60F1B1,IE00BFPM9N11
TFD121058F3B7,LU2349459045
T170D8D43D0AA,LU2349459045
TAE90FB3611E7,ES0110119031
T0762F4F50A26,ES0172242002
T950D88296CC2,IE00BYX5M476
TE8418A867274,ES0172242002
T708E05296638,ES0172242002
TB1681662A5E3,ES0110119031
TF7BA25801C8A,ES0172242002
TF80C6E9EF9C7,LU0303706948
TF22A9C1D2B02,ES0172242002
T9FD67D65B5D1,ES0110119031
T1DF11839A2EB,ES0172242002
T4963E26EFA44,LU0303706948
TAB9909611A6D,LU0303706948
T83373DE3C4F0,ES0172242002
T2C442DA78550,LU0303706948
T92811B67FD53,LU0303706948
T5AABDB45BFE1,LU0303706948
TCC7AEE4347AC,ES0172242002
T24B1F223241A,IE00BYX5M476
T572B88305AD4,LU0996175948
T1E3AC1E9B8D1,LU0996175948
T6349C3910C37,LU0996175948
T1E17D8B66768,LU0996175948
T24D7B9C78EE5,LU0996175948
T8613DA319364,LU0996175948
T2A864EC70EA7,LU0996175948
TE9B020F253C2,LU0996175948
T70000555B654,LU0996175948
TB0A744122859,LU0996175948
T493ED0C7A76B,ES0110119031
TAF7F75FFBD93,LU0996175948
T596965D7F330,IE00BYX5NK04
TA8177B027334,LU0996175948
T2815BC9DC25E,LU0996175948
T44F290E103C4,LU0996175948
TA1C71328D202,LU0996175948
T94689D7EBCA5,LU0996175948
TFC38F73AE630,ES0110119031
TFFDA9B67426F,LU0996175948
T99BEFBFFEB2E,IE00BFPM9N11
TE711FDA2B568,ES0110119031
T6FFDE48045F3,IE00BYX5NK04
TBD403DA3FBF7,LU0996175948
T9AC21B69466D,LU0996175948
TD77781BDC0C8,LU0996175948
TB5E7361DA613,LU0996175948
T0065BE08EF6D,LU0996175948
TA7E5A69827BA,ES0110119031
TAFAE85C1B36B,LU0996175948
T36158DEB0F75,LU0996175948
TBF69B36FB4E6,LU0996175948
T42FC808F7A69,LU0996175948
TB9FD0196E013,ES0110119031
T1AD53AFFC216,IE00BYX5NK04
T99193096D250,LU0996175948
TCD0DE07A4BF4,IE00BYX5NK04
T17FC4BDECF79,LU0303706948
T02AADAEC8C19,LU2349459045
TF07101D262AA,IE00BD0NCN62
TBC88D43852F9,IE00BFPM9N11
TDDB2B686A240,IE00BFPM9N11
T4DE4DF268C1B,IE00BD0NCN62
T46713FFB02DA,IE00BD0NCN62
T696785E885C7,IE00BD0NCN62
TADDA20630B76,LU2349459045
TF161C8900BD5,LU0303706948
TA7FBD3B9B03A,IE00BD0NCN62
T251D3C10A6AA,LU0303706948
T1B617F477958,IE00BYX5NK04
TF1AEB7D12EB2,IE00BYX5M476
T0AE9B89B3615,LU2349459045
TBD367BB03717,LU0303706948
T02A9E4F6A81A,LU0303706948
T0AD6F2227ADA,LU0252964944
T7DDA729DCF1A,LU0252964944
TF80DF89C15E4,LU0252964944
T2CEF56CB754A,LU0252964944
TF51E0EFC6252,LU0252964944
T5969885239DB,LU0252964944
T3B6ACBC731F5,LU0996175948
T63E8ACE1BB82,LU0252964944
TEB7956801A8D,LU0996175948
TC53B61E54A54,LU0252964944
TBFEE27C38CB6,LU0252964944
TD3727ECB07CD,LU0252964944
T6C86211A425E,LU0996175948
T652C6C41F960,LU0252964944
T8A868D89F025,LU0252964944
T8C83C3F72890,LU0996175948
T3EBB4B3187C2,LU0996175948
TAFE334FA58F7,LU0996175948
TF25CB47C2A70,ES0110119031
TB155988ADE94,LU2349459045
T6D84A789C096,ES0110119031
T11413BAA5E4D,LU0303706948
T0A219505EAE7,LU2349459045
T314D4C6409A3,IE00BFPM9N11
TC5E73D6426D3,LU0303706948
T67298E7CA9F5,LU2349459045
T32987166F39D,IE00BFPM9N11
T2D472A36F777,IE00BFPM9N11
T6096F22584A8,LU2349459045
TB27E653A9F20,LU0303706948
T2670ABD46E2A,IE00BFPM9N11
T1A3ABBA49C18,LU0303706948
T396CA5A2061A,LU2349459045
TD3F68CAF9E14,LU2349459045
T7EB73E19FC04,IE00BFPM9N11
T2168BBABB7CA,IE00BFPM9N11
T9CAF7C3D35E7,IE00BFPM9N11
T4DC0B22E4827,LU0303706948
T0B6F92BD88C3,LU0303706948
T45BAE2C5B3F4,ES0172242002
TD8D6B41D4070,IE00BYX5NK04
T97AC7DD9096A,IE00BYX5NK04
TAA5243D05986,ES0172242002
TBCAB088B5798,ES0172242002
T0C0BC146E47E,IE00BYX5NK04
T8040ACAC5693,ES0172242002
T6ABEC8FACED2,ES0172242002
TA292799F0FDC,ES0172242002
T8D95BE1A62A4,ES0172242002
T7B920BB7B7D8,IE00BYX5NK04
T3F1D606966DE,ES0172242002
T218C825034A8,IE00BYX5NK04
T6B35758DCFFF,IE00BYX5NK04
T6F9DF86BC6D8,ES0172242002
T2AC0F198431F,IE00BYX5NK04
T531E8195585F,ES0172242002
T13CC96AA3014,ES0172242002
TB9CAB7EC3A44,IE00BYX5M476
T4F25E388688A,IE00BFPM9N11
T059FE15B5376,IE00BYX5M476
TF0253C96B9A6,ES0172242002
TA2164D889BF8,IE00BFPM9N11
T62D162FC21DB,IE00BFPM9N11
TBFB4580A748F,LU0303706948
T24CC7E6AD7E2,IE00BFPM9N11
T32485A270803,IE00BFPM9N11
TEA014C5AA09B,IE00BFPM9N11
T2683064AC9D5,IE00BFPM9N11
T6D807085234E,LU0303706948
T2F2F8819D81E,IE00BYX5M476
T029964F64120,IE00BFPM9N11
T01CBFFFEBEEE,ES0172242002
TCF2AB5997AD1,ES0172242002
TC5B348F112BF,IE00BYX5M476
T8F1D74456387,IE00BYX5M476
TCE362CFD2DBF,IE00BD0NCN62
T3DA5031F1BAB,IE00BD0NCN62
TE905EA9610DD,IE00BD0NCN62
T6DDF514003EA,IE00BFPM9N11
TA336E1E72790,LU0252964944
TBE3DEB4F04AC,IE00BD0NCN62
T844693857923,IE00BD0NCN62
T5223920A5862,IE00BFPM9N11
T85C20234804B,IE00BFPM9N11
T568900BB865F,IE00BD0NCN62
T82206BB86202,IE00BD0NCN62
T66385E5463E0,IE00BFPM9N11
T976402AB1C8D,LU0252964944
TB6B8BB1F5408,IE00BFPM9N11
T87CC9D50C847,IE00BFPM9N11
T1F42384B3B9A,IE00BFPM9N11
T5A5614829965,IE00BFPM9N11
T501A134874CF,IE00BD0NCN62
TD331E91FD0ED,IE00BFPM9N11
TE88A74C0C4D7,IE00BD0NCN62
T04B415CE1B4D,LU0252964944
T61E994DD1488,IE00BFPM9N11
T1ADD16699972,IE00BFPM9N11
T7EC1B5D50B46,IE00BFPM9N11
TD312086F0AB3,IE00BD0NCN62
T494B3B57F3D9,IE00BD0NCN62
TFD26395FCEBA,IE00BD0NCN62
TE3C4CB40E05B,IE00BD0NCN62
TCE9973F88463,IE00BD0NCN62
TC27B31CF59DD,IE00BD0NCN62
T4D55454B0FB5,LU0252964944
T163D2EA55226,IE00BD0NCN62
T3337B4849046,IE00BFPM9N11
TEA659BF74C94,IE00BD0NCN62
T0217036BC116,LU0252964944
T81DC20A20C3E,LU0252964944
T8CE3B305C393,IE00BD0NCN62
TAAFAFD65AE88,IE00BD0NCN62
T92DCFC4EE3AD,IE00BD0NCN62
TADF978C15DDD,LU0252964944
T86EA2D3C786F,LU0252964944
T2BA1F6A6373E,IE00BD0NCN62
T525F1E28AB57,LU0252964944
T767DC3A8ABBD,LU0252964944
T916BF75B0ECE,LU0252964944
T1C8AF826D0CF,IE00BD0NCN62
T752018012259,LU0252964944
TBF6E723F5562,IE00BD0NCN62
T2414FA1AA5D5,LU0252964944
T7617BDB9BDD3,LU2349459045
T5E47A8FA2629,LU0252964944
TD88A8988F4E3,LU0252964944
TA5D24AF875B3,LU0252964944
TB9B8EB2887DE,LU0252964944
T63D4BF6CAB2D,LU0252964944
TD792B6A12242,LU2349459045
T88DB978B068A,LU0252964944
TDB40233B82E1,LU0252964944
TD3F439F9FDE5,LU2349459045
T0A58F5A5ADD4,LU2349459045
T5F27CC856C7A,LU2349459045
T929F90289B52,LU0252964944
T1FD64979AD4C,LU2349459045
T86A8307F13FB,LU2349459045
T4D1FB25DB009,LU2349459045
TCA225698C895,LU0252964944
T0909C215FD83,LU2349459045
T6F05EDC9273B,IE00BD0NCN62
TCC2C82B49308,IE00BD0NCN62
T225BA89CBEFB,IE00BD0NCN62
T72B3662BA0CC,IE00BD0NCN62
T27033878C6B9,IE00BD0NCN62
TB0FD29CCDFCB,IE00BD0NCN62
T31CD76C7DDA4,IE00BD0NCN62
TF09D07CDCD4A,IE00BD0NCN62
TEFE895A3D07C,IE00BD0NCN62
TA7ED3511B38A,IE00BD0NCN62
T8134569E143B,IE00BD0NCN62
T0651432737DB,LU0303706948
T1806313B65D4,IE00BYX5M476
T9710A665A735,LU0303706948
TDDAA35F29789,LU0303706948
T584A384F7D08,IE00BD0NCN62
T2AA8E461940D,IE00BD0NCN62
T1FBD2A11F8E4,IE00BD0NCN62
T6154F8154628,IE00BD0NCN62
TFACFC2A31173,LU0303706948
T24827E1EB9DC,IE00BD0NCN62
TE0C475940771,IE00BD0NCN62
TB40EE70A08C4,IE00BD0NCN62
TBDFC90CD1027,LU0303706948
T2A3597AB32F2,IE00BD0NCN62
TA387D438247E,IE00BD0NCN62
T70BADADCC1FB,IE00BD0NCN62
TA808C4A46577,IE00BD0NCN62
T7B8D41F97C77,IE00BD0NCN62
TC89BA7A305C5,IE00BD0NCN62
T69C6257E9119,IE00BFPM9N11
T9B9B67789432,IE00BFPM9N11
TEEF8BE81585A,LU2349459045
TFE8EB7C2BB05,IE00BFPM9N11
TEBD2218C35A8,LU2349459045
TA9B1D8223BEF,IE00BFPM9N11
TD9A7507EFE60,LU2349459045
T5FCF4E1357B4,LU2349459045
T9568F3D3421A,IE00BFPM9N11
T9BF12FD43173,LU2349459045
TA19BB0D954F4,LU2349459045
TEA3A866F488C,IE00BFPM9N11
TF27E05E8EEC3,LU2349459045
T84FFAFE7FE78,IE00BFPM9N11
TA6F5F31496E4,IE00BFPM9N11
TD08C78136A17,LU2349459045
T42E0A5ACF331,ES0172242002
TCF2F8305CD54,IE00BYX5NK04
T7E015B29337E,IE00BYX5NK04
T4882B63D17A8,IE00BYX5NK04
T6A5900D5656A,ES0110119031
TDF797E4AC876,ES0172242002
T30AF71925711,IE00BYX5NK04
T1381D5B14D20,ES0172242002
T89794ABF9D74,ES0172242002
T1F70AD451035,ES0172242002
T4E29BEB1CF4A,ES0110119031
TB85C752E5E94,ES0172242002
TEF7F8ED27EEA,IE00BFPM9N11
TE76796A0810B,IE00BFPM9N11
T9298F09827DA,IE00BFPM9N11
T3E5C8D359B17,IE00BYX5NK04
TD15CE31CAE7C,IE00BD0NCN62
TC2212EB222BB,IE00BD0NCN62
T6666637FA79C,IE00BD0NCN62
T86014F37A16C,IE00BFPM9N11
TF001A705ED0A,ES0110119031
TAB741B0B8068,IE00BFPM9N11
T6EAB63EB80C0,IE00BFPM9N11
T0F4103C72EE3,ES0110119031
T506D7D6FD632,IE00BFPM9N11
T3CF53B090193,IE00BYX5NK04
TC35641107567,IE00BFPM9N11
TED98CCEF9425,IE00BFPM9N11
TA07A87970A15,IE00BFPM9N11
TA91EDFF48478,IE00BFPM9N11
T04B3E6686C1C,IE00BFPM9N11
T93099FBE9037,IE00BYX5M476
T40FDD3BC9E5B,IE00BFPM9N11
TAD4C7FFA195C,IE00BYX5NK04
T12750B8DBE5F,IE00BFPM9N11
T222529E40AD1,IE00BFPM9N11
TCC042DE73051,LU0303706948
T306068E1D806,LU0252964944
TF7BCB0CCEB9E,LU0252964944
TA7F01BB18E73,ES0110119031
T1BEF9F88B3AD,LU0252964944
T79614C39F0D3,LU0303706948
T308B01A7C78E,LU0252964944
TA7EABA4430DE,LU0252964944
T4AB278310CFB,LU0252964944
T8ADBD7C944F5,ES0110119031
TFEDA14246724,IE00BD0NCN62
T07005B549187,IE00BD0NCN62
TE0C137CDB9DD,LU0303706948
T38673F650259,IE00BD0NCN62
T6DCA2480D587,IE00BD0NCN62
T767933C1AF15,IE00BD0NCN62
T9ABE23BF663A,IE00BYX5NK04
T1A78535FDA01,IE00BD0NCN62
TE5E9D0C59182,IE00BD0NCN62
TC480A87FD81B,LU0252964944
T02A731785A3E,IE00BD0NCN62
T89CCF7C29AFE,LU0252964944
TE7F45F23E222,LU0252964944
TC55C2752B2F8,IE00BD0NCN62
TB85857EDB2B9,LU0252964944
TF62CC4B6BAD9,IE00BD0NCN62
T9427A28D006E,IE00BYX5NK04
T85DA0F612AC3,IE00BD0NCN62
T67C6EDF2DC71,IE00BD0NCN62
T6904A88951D2,IE00BD0NCN62
TE9973ABCE0E6,IE00BD0NCN62
T04080C67F74E,LU0252964944
TB00D0B6B966F,IE00BYX5NK04
T2E6D0081BBB2,IE00BD0NCN62
T0AA00C136615,IE00BD0NCN62
T5A3E9472C884,IE00BD0NCN62
TB30B5F4D6D57,IE00BD0NCN62
TCA677BAF09C8,LU0252964944
TD8BE4B67ABC8,ES0110119031
T0242025C5A46,ES0172242002
T49BF21A8A81F,ES0110119031
T99BA85294B40,ES0110119031
TB707ECCFB275,ES0110119031
TD87FD540EA03,ES0110119031
T24C57B904670,IE00BYX5NK04
T23DE48C0B506,ES0110119031
T20399AE532B0,IE00BYX5NK04
T02F79B082048,IE00BYX5NK04
T38A4FC085B97,ES0110119031
TAB867342F3A0,ES0110119031
T80F413212F58,ES0110119031
TB673BE3E0DFC,ES0110119031
T8F5D9EEECF69,IE00BYX5NK04
T0BDDD17070D4,ES0110119031
T65C8C32D3F11,ES0110119031
T63274EBDECF1,ES0172242002
TC10003D7AF3B,ES0110119031
T865E50E4246F,IE00BYX5NK04
TD518781F434C,ES0110119031
T5FE57A140BDE,ES0110119031
T441380173E52,ES0110119031
T96BCCB53DD6D,LU0303706948
T11FC084C8554,IE00BYX5NK04
T07C6E4F99626,IE00BYX5NK04
T91EB3A81BDBD,IE00BYX5NK04
TC527C0EA54FB,IE00BYX5NK04
T82FC9F821E74,IE00BYX5NK04
T6716AEE3B4C3,IE00BYX5NK04
T5EE76DD9EC4D,LU0303706948
T6D0373BBEA08,IE00BYX5NK04
TB21FBAD1A39C,LU0303706948
T4463E6936654,IE00BYX5NK04
T6CC4631E6E3D,IE00BYX5NK04
TA15172B618EB,IE00BYX5NK04
T42E13D31CB65,IE00BYX5NK04
T8689E19F960A,IE00BYX5NK04
TCDCCFB167D38,IE00BYX5NK04
TA15D9F9A486D,LU2349459045
T43088BBF4EF1,LU2349459045
T32BEA56AE01F,LU2349459045
TA03FDD4382D1,IE00BFPM9N11
TB8812205C406,IE00BFPM9N11
T9FF2E112C810,LU2349459045
T8F6D927951F5,IE00BFPM9N11
T206C54B8A419,IE00BFPM9N11
TA9F9AAE9336B,IE00BFPM9N11
T91CC7EB85D17,LU2349459045
T069AF6D31203,LU2349459045
T46D96C789DC8,LU2349459045
TDC63590D0AF5,ES0110119031
T316AB6D05C8B,IE00BFPM9N11
TAA9820F28303,LU2349459045
TAF567CFC4002,IE00BFPM9N11
T93F45F1C2D31,LU2349459045
T53C6BA4C94E1,LU2349459045
TDFDB875AEBF8,LU2349459045
T63EA6A8AB29B,LU2349459045
T2495B4CF2250,LU2349459045
TA255D844E1B2,LU2349459045
T0ADE464A674D,IE00BFPM9N11
TDCDD36E90331,IE00BFPM9N11
TC147A50FE9E9,IE00BFPM9N11
T4FA85206BCD3,IE00BFPM9N11
T67AA3CBA22CC,IE00BFPM9N11
T9ACC93A115C0,LU0252964944
TE742C03072B9,IE00BFPM9N11
TB592D5897C42,LU0252964944
T4CBF665F0B3B,ES0172242002
TB519F741EBE4,LU0303706948
T7468A3D3E342,ES0172242002
TE88157D533E1,LU0252964944
T087EF4119CD5,ES0172242002
TF5F05BEA99FF,IE00BFPM9N11
T65860A2E3B63,IE00BFPM9N11
T11BC5C0E41A4,ES0110119031
TFBACFB82EEA4,LU0252964944
T91083F3DAAB6,LU0303706948
TF8F7C6F43FBF,LU0303706948
T000EB74F6134,LU0252964944
TBF079E1B4C6A,LU0303706948
TDA4D70ECBFEB,IE00BYX5NK04
TE1D04672D0AB,IE00BYX5NK04
T1357CFF795BF,LU0996175948
T0D6B7C4A7E05,LU0996175948
TFFF6DF9E577E,IE00BYX5NK04
TA620F398D9CE,IE00BYX5NK04
T7CAF0CCCB04D,IE00BYX5NK04
T70DCF8BD7CD1,LU0996175948
T62AF6CDA0B47,LU0996175948
TE44388EECBF0,LU0996175948
TE0857DB4FF28,LU0996175948
T55546DC978CB,LU0996175948
T25E134F1D6F1,IE00BYX5NK04
TBF9DA7757952,IE00BYX5NK04
T7A21C41AA887,IE00BYX5NK04
TCDB4A7DE3761,LU0996175948
T0391FD3880BE,IE00BD0NCN62
T440B18E06EA9,IE00BD0NCN62
TDA71FD56CB5E,LU0996175948
TF167344028FF,IE00BYX5NK04
T04911EF0DF2C,IE00BYX5NK04
T54BE141FC654,LU0996175948
TEFA0AF728C7D,LU0996175948
T8F50CB79F35D,ES0172242002
T738C15481093,ES0172242002
TAEB7DF5BD5C4,LU0996175948
TEA29BC43EF9D,LU0996175948
TEF9F5DD583BF,ES0172242002
TDDFF83565A4C,LU0996175948
TDE1DF1AE23C5,LU0996175948
T214CA4393298,LU0996175948
T7A9061C66F59,LU0996175948
TEDC84EC774D6,ES0110119031
T7437DDCE58FC,ES0110119031
T1CC461B26D6F,LU2349459045
T558045FB7641,ES0110119031
T5451C3BCB65A,ES0110119031
TBE7448D62409,ES0110119031
T9B0EAEAD911B,LU2349459045
T6A15E4112BFD,LU2349459045
T879E2888B14A,ES0110119031
TAD2FAD421D3A,ES0110119031
T937B0BF4FAAF,ES0110119031
T897BE87BBB7C,LU0996175948
TDC41926647CE,ES0172242002
T1B9BB530B36C,ES0172242002
TBA913C5F549C,ES0172242002
TB1F45DA71F02,ES0172242002
T2AE680ADF0FF,LU0996175948
T6B6403E880E0,ES0172242002
TA9D8AF65D3A0,ES0172242002
T6D6C82378F3F,IE00BYX5M476
T35B3CDB824D0,ES0172242002
T72F5FE4CC767,LU0996175948
T64C1DA45CD5E,ES0172242002
T57967271DFD0,ES0172242002
T256488CBB44D,ES0172242002
T115B305556EE,IE00BYX5M476
T8B9168C97456,IE00BYX5M476
T95F3A6C87D85,LU2349459045
T38ACD72AF057,LU2349459045
T4BE524B8A2F4,LU2349459045
TECB85427328D,LU2349459045
TA70F76BCC9E1,LU2349459045
T1A70296133FF,LU2349459045
TC1200ACAED9D,LU2349459045
TDEFA428502D4,LU2349459045
T61A121ACF54A,LU2349459045
T7E9FE6490314,IE00BYX5NK04
TB963EFAFDE82,IE00BYX5NK04
T3E1225B8F02D,IE00BYX5NK04
T4969E8956FDC,IE00BYX5NK04
TB84F03630A2C,IE00BYX5NK04
T3063AB3D7F3F,IE00BD0NCN62
T89FEE4A71CDD,IE00BYX5NK04
T083A70DA1BF8,IE00BYX5NK04
TFD8F51A47FBA,IE00BYX5NK04
TAAC7FB31CF4A,IE00BYX5NK04
TC8E359E7950B,IE00BYX5NK04
T4FC4E67E5BAD,IE00BYX5NK04
TC3F867A5805F,LU0252964944
T800E9681EEEE,LU0252964944
T9CC4BD1E2B23,IE00BYX5NK04
TF1637EBA2753,IE00BYX5NK04
TE01A263E1032,LU0252964944
TA82F3DBF9D8A,IE00BYX5NK04
TD7986EAB98A3,IE00BYX5NK04
T75EF378B0EA5,IE00BYX5NK04
T2F6355F08C63,IE00BYX5NK04
T09B3EA2CD331,LU0252964944
T48D324DCCB12,IE00BYX5NK04
T7481F5D329A6,IE00BYX5NK04
T1C31576B2A7C,IE00BYX5NK04
TA95FA9C26D42,IE00BYX5NK04
T0895FEFFEBBE,IE00BYX5NK04
TAC4078852A2B,LU0252964944
T1346173A3C4F,IE00BYX5NK04
T732DC3AF2D01,IE00BYX5NK04
TD66D5BFCDAFF,LU2349459045
TE0D6D696F8D9,IE00BYX5NK04
TB105857182AB,IE00BD0NCN62
TE8F83E534351,LU2349459045
TD4A90853E4CA,ES0172242002
T883551DD9362,ES0172242002
TAA9A34568E92,IE00BD0NCN62
T2DA933D3028B,IE00BYX5M476
TD471BD8E614A,ES0172242002
TA7B469DFB4FE,LU2349459045
TEE12E49CE814,IE00BD0NCN62
T93D3EFFE80D6,IE00BD0NCN62
T8C3309B3BA4C,ES0172242002
T21D48414617C,ES0172242002
TE73475290355,LU2349459045
TC52EC8E34EFC,IE00BYX5NK04
T45D4353FBA0F,LU2349459045
T44D5C21A9B52,LU0252964944
TD8D60DDC22AB,LU0252964944
TAE3077AF7F85,LU2349459045
T9956DE70E626,IE00BD0NCN62
T177F667D1DC6,LU2349459045
TD2C06DF219A4,LU2349459045
TEA949E1DA4EB,LU2349459045
T9FA91FB483D5,LU2349459045
TABF380914D30,IE00BD0NCN62
T1A9677F9248B,IE00BD0NCN62
T532743B7E481,IE00BD0NCN62
T3256827E75E8,LU2349459045
T30064FFA68F5,LU2349459045
T86828D706024,IE00BD0NCN62
T211D23A2D51A,IE00BD0NCN62
T918DEA68E12F,LU2349459045
T4401F3A7F3C1,LU2349459045
TFB434EB641A5,IE00BD0NCN62
TE19F87301500,IE00BD0NCN62
TA0BDA2C0BA47,LU2349459045
TD66F66B2AF0E,LU2349459045
TB942C75C29B5,IE00BD0NCN62
TFD8B93194294,IE00BD0NCN62
T1354CE83BD07,LU2349459045
T7104A6EF2A35,LU2349459045
TB88D41902A3A,LU2349459045
T13125575B579,IE00BD0NCN62
T634D153F36DE,IE00BD0NCN62
T26EAE99B1908,IE00BYX5NK04
T573A7A96C070,LU0996175948
T5400A319B1D4,LU2349459045
T96F86F0F1FFC,LU0996175948
T263B992BA490,IE00BYX5NK04
TDB47D260483B,IE00BYX5NK04
T8AAD600A18CF,ES0110119031
TD0A07F240795,IE00BYX5NK04
TE3F3B20E58A9,LU0996175948
T5111DF56010D,ES0110119031
T59C2C333ED0A,IE00BYX5NK04
T15FF9BCEE4CA,IE00BYX5NK04
T607D27E8A069,ES0110119031
T00F28810DDDB,LU0996175948
T166C63875890,IE00BYX5NK04
TAA33BC75ACF2,ES0110119031
TCA11521D1255,IE00BYX5NK04
T96FA612FD94F,LU0996175948
T2DEB8C684E1A,ES0110119031
T927FB5687986,IE00BYX5NK04
T9F9A4DA50B3C,ES0110119031
TC2F7B6483B55,LU0996175948
T21A8E51FE3D6,LU0252964944
T36D2568DA136,LU0303706948
T97CD3DE517A4,LU0996175948
TE1F458A83F28,LU0996175948
T272462E2405D,LU0996175948
TC8AB43CBFAB4,LU0996175948
