tx_id,date,amount_eur,nav,units,currency
TD9A85772DDEB,2023-04-05,284.69,103.98009,2.73793631,EUR
T5BE6EFF1C675,2023-04-06,571.45,103.863258,5.5019685,EUR
TE35DFE833832,2023-05-14,783.78,106.994854,7.32540668,EUR
T1E25105DCB9A,2023-07-28,327.82,105.157457,3.11741375,EUR
TCAA719E74DB3,2023-08-25,292.19,112.544758,2.59620596,EUR
T7C2E8BC9C507,2023-08-29,518.0,113.221995,4.5750726,EUR
TB8FB6DF25326,2023-08-30,288.79,113.253011,2.54992082,EUR
TCD8E512F2499,2023-09-26,271.22,118.416544,2.29042671,EUR
TBF0A56F039DF,2023-10-25,761.88,118.348562,6.43756378,EUR
TA4DD7CD021CB,2023-12-01,900.33,121.268999,7.42427723,EUR
TEF89E774AE47,2024-01-22,789.11,122.816916,6.42510568,EUR
T5B3F5C4D85AF,2024-09-28,308.51,111.931253,2.75626362,EUR
TD8D1AC4426D2,2024-10-30,70.32,131.582761,0.5344353,EUR
TBABBA504BDB2,2024-12-26,313.18,141.817679,2.20832941,EUR
T55D86A5083BA,2025-01-25,198.23,137.970842,1.43678183,EUR
TA84B099CBB2B,2025-03-19,317.55,115.431155,2.7510017,EUR
T432374191450,2025-08-20,211.58,116.249493,1.82007244,EUR
TCD58727D4B2B,2025-11-03,344.6,128.807375,2.67529644,EUR
TFFA63CEA73CD,2023-01-03,412.79,99.066961,4.16675358,EUR
T2420AEBD556A,2023-02-11,970.03,103.680905,9.35588432,EUR
T12947A274E4E,2023-02-25,2451.66,101.499782,24.15429087,EUR
T7C96123D4D14,2023-03-20,3084.43,99.720359,30.93079096,EUR
T6124F41F3E37,2023-09-02,1347.28,80.416191,16.75381557,EUR
T0DBADA4270B9,2023-09-21,4991.1,117.517205,42.47126754,EUR
T3C355E88C135,2023-09-26,676.75,81.437587,8.30999824,EUR
TB588D1F2844C,2023-11-21,243.81,75.063851,3.24800328,EUR
T8E254484C6B0,2023-11-27,2090.04,102.857337,20.31976921,EUR
TE26E865C401E,2023-12-02,206.75,81.137074,2.54817968,EUR
T3A26A4047D4F,2023-12-09,491.96,118.75967,4.14246272,EUR
TCA70E2528310,2023-12-18,1364.42,102.10636,13.36273065,EUR
T6BE3684F0C28,2024-01-03,829.22,75.120447,11.03858424,EUR
T274A50CA1D9F,2024-01-27,772.5,80.706189,9.57176187,EUR
TFE90F1011119,2024-02-22,349.94,111.54648,3.1371708,EUR
T7A7FAB7B7EEA,2024-03-01,892.26,73.396255,12.15669377,EUR
TDCD008F68B39,2024-03-27,2008.86,124.668138,16.11369359,EUR
T92C794817794,2024-04-08,914.49,125.879156,7.26484334,EUR
TB23CA6C0063D,2024-06-01,463.23,124.68454,3.71518023,EUR
TCFC0AA480B54,2024-10-25,331.74,111.896363,2.96474458,EUR
TC03D75F2EEAE,2025-01-28,470.93,107.42896,4.38368328,EUR
T7A2FC0FC00A3,2025-02-01,1231.84,117.750478,10.46141761,EUR
TD498FA3C53B6,2025-05-12,1184.74,112.832744,10.49994469,EUR
TF5C31233F4BB,2025-05-21,474.37,57.193602,8.29412178,EUR
TEBFE14653217,2025-07-03,153.51,55.732494,2.75446677,EUR
T678FB46A1C9C,2025-07-25,1259.42,115.246275,10.92805804,EUR
TD7F91418E65E,2025-08-31,438.88,128.421811,3.41749764,EUR
TC457425FFB04,2025-09-26,1561.88,118.877311,13.13857798,EUR
T2501CE996414,2025-09-29,491.52,50.676695,9.69917584,EUR
T94D7C96DCEDE,2025-10-22,408.33,116.353329,3.50939233,EUR
T76DDFBB6387E,2025-11-26,1017.33,117.397479,8.66564934,EUR
T9985D3BF6D20,2025-12-17,5934.6,63.2334,93.85222846,EUR
T45770AAF0A8F,2023-10-22,191.82,113.650017,1.68779714,EUR
TF2CFBE3319B6,2024-06-01,637.77,112.22006,5.68324789,EUR
T359035CEC41F,2024-06-21,102.4,112.160673,0.91294101,EUR
T894A019513F1,2024-06-25,128.02,111.854243,1.1445631,EUR
T357B90898495,2024-08-21,224.59,118.215547,1.89982911,EUR
TA789198D4717,2024-09-03,584.14,119.212385,4.90000683,EUR
TF26F5AEAF44E,2024-12-25,882.47,140.794449,6.26781209,EUR
TA00277E7A8C9,2025-01-05,985.69,70.964774,13.8898199,EUR
T99A512F2AF5F,2025-01-21,520.76,139.978564,3.72026535,EUR
T69CB6ED08CFF,2025-02-21,328.9,136.652827,2.40685858,EUR
T1F2C0E0E3A7F,2025-03-26,635.18,130.774131,4.8570481,EUR
TEDD3A549B129,2025-06-24,148.35,135.712535,1.09310116,EUR
T73D07BEA389F,2025-06-28,87.75,138.836214,0.63200708,EUR
T76F050304C03,2023-01-24,449.02,91.1154,4.92805826,EUR
TE94E4CE4E404,2023-01-27,144.07,99.601585,1.44648853,EUR
TB7288BF9FE1C,2023-04-02,242.82,106.030981,2.29009726,EUR
TC42FAFE7308F,2023-05-26,680.26,88.766834,7.66342172,EUR
T50E305B7F205,2023-07-05,142.22,87.894894,1.6180315,EUR
T96FF9306CDD3,2023-07-27,329.95,95.618504,3.4507224,EUR
T3233942B6967,2023-08-06,347.61,98.228945,3.53881486,EUR
T449155FD380C,2023-10-22,262.07,94.666759,2.76829867,EUR
T7E4947771FDB,2023-10-24,2643.2,94.003119,28.11825543,EUR
TA2A079D06D6C,2023-12-04,256.82,100.379888,2.55850395,EUR
TF2DC683D76FD,2024-04-07,490.42,106.888339,4.58812892,EUR
T37AA48FB883D,2024-05-31,197.0,103.878759,1.8964484,EUR
TCD81390C93C0,2024-07-06,519.96,96.965338,5.36228705,EUR
T83BC54E7F402,2024-07-25,672.51,112.033931,6.00277626,EUR
TC48735BA5C98,2024-11-04,225.19,108.910479,2.0676938,EUR
T0045687C0660,2024-12-07,335.93,132.909573,2.527518,EUR
TA132992EE6A6,2025-01-03,178.84,103.767938,1.72342965,EUR
T28E339E93A87,2025-03-03,148.36,145.24407,1.02144136,EUR
T810B375FF776,2025-05-04,761.68,93.537717,8.14305146,EUR
T2152C6D93F8C,2025-11-26,231.0,156.671218,1.47444698,EUR
T119C773587C9,2023-02-27,247.4,103.345677,2.3939483,EUR
T22ED97B08D28,2023-03-21,300.72,103.68741,2.90022156,EUR
TFD216E4A01AE,2023-08-03,320.18,90.726282,3.52909191,EUR
T062FE82F222B,2023-09-22,336.78,95.697489,3.51921374,EUR
TE73EBB3F97DB,2023-10-05,840.42,96.791172,8.68281769,EUR
T99530B02E6B8,2024-03-16,60.19,100.031032,0.60174134,EUR
T89C4FBF4D602,2024-04-24,358.11,99.794682,3.58845588,EUR
TEA06F521B927,2024-06-20,329.74,108.251961,3.04606132,EUR
TECD440762D4A,2024-09-24,125.12,98.573616,1.26934835,EUR
TA1F80C9445D2,2025-04-24,579.26,93.57553,6.19033777,EUR
T72C32DCCE559,2025-05-25,203.27,90.86798,2.23703275,EUR
T8B05B4A58999,2025-07-02,267.78,92.829905,2.88461035,EUR
T9BAE5CC0959A,2025-09-06,1400.41,83.270317,16.81762501,EUR
T800E768C780C,2025-12-02,746.51,83.650155,8.92423058,EUR
T63BFA17ADB7C,2023-01-25,287.66,106.638694,2.69752003,EUR
T676ECC5F4B46,2023-03-19,399.15,84.013862,4.75100294,EUR
T41DA1EB60D8B,2023-05-01,542.38,106.123076,5.11084088,EUR
TD687A0AF512D,2023-06-25,262.42,83.002493,3.16163324,EUR
T60DFF5CB2AEF,2024-01-19,149.42,117.654913,1.2699433,EUR
T1040D74A12E7,2024-01-22,191.18,99.960022,1.91259226,EUR
T0A5F8FBDCAD1,2024-04-24,292.12,112.439646,2.59799496,EUR
T3A4F8067BD8C,2024-06-08,575.13,111.734165,5.14726748,EUR
TB003F4216558,2024-07-17,899.79,114.242428,7.87618399,EUR
TDF3E2F36ABB3,2024-12-21,126.58,133.605299,0.94743952,EUR
TA7AEF6B6D430,2025-01-27,223.61,141.981385,1.57495774,EUR
T949E4E265ED5,2025-02-01,267.61,117.750478,2.27269987,EUR
T783C1E853CCE,2025-02-26,635.22,122.668657,5.17833749,EUR
TCBB873DCBAE3,2025-04-01,235.53,144.266234,1.63262609,EUR
T3E496EE47F37,2025-09-06,253.57,150.481969,1.68504224,EUR
T041DA2F701A4,2025-09-24,121.38,145.546419,0.83397125,EUR
T19C8895529BF,2025-11-06,502.95,151.217049,3.3260068,EUR
TB2970E3BC4D8,2025-11-24,310.1,151.711159,2.04399333,EUR
T21FE17D596DF,2023-03-15,644.91,95.461717,6.75566195,EUR
T46EF4DEE50C9,2023-03-24,2047.92,102.459339,19.98760949,EUR
TC3727A028629,2023-04-04,3296.67,103.953186,31.71301284,EUR
T5EEEB9BF5652,2023-06-01,197.72,87.830528,2.25112189,EUR
TFC72D0A5111B,2023-09-05,474.03,101.702668,4.66098604,EUR
T86175FBC6747,2024-03-31,454.41,69.976738,6.49378002,EUR
TF961DD154458,2024-04-20,1011.28,116.821257,8.65664173,EUR
T8D9993DCB3B5,2024-04-22,339.2,116.797743,2.90412763,EUR
TD3C729CA4A5D,2024-05-19,3457.17,115.233295,30.00147774,EUR
TA0A229FA826B,2024-05-29,931.89,67.02501,13.9035877,EUR
T3AB8EB8AA65A,2024-06-01,815.56,68.304047,11.94017438,EUR
TEEB5F5465244,2024-07-16,3218.16,113.088865,28.45693308,EUR
T4F957F96D26F,2024-09-24,888.52,124.921288,7.1126353,EUR
TB6FEF9DC6102,2024-10-29,1239.72,114.175458,10.85798897,EUR
T71A5DC994C3D,2024-11-04,493.62,72.686516,6.79101385,EUR
TCC54A813F0A2,2025-01-23,300.66,70.635048,4.25658274,EUR
T753C7AFDAEFD,2025-03-17,552.31,76.339162,7.23492058,EUR
TF422A5B79001,2025-04-19,5176.97,118.969947,43.51494837,EUR
T574C4AEB7C0E,2025-05-01,1493.4,125.951196,11.85698357,EUR
T350A363FC525,2025-05-29,1121.05,129.558746,8.65284541,EUR
T3F2A41FE76B2,2025-06-03,412.11,90.946771,4.5313579,EUR
T6431E3DD2A61,2025-08-21,1865.71,147.312775,12.66493761,EUR
TD3457FACDF49,2025-09-12,303.76,145.558266,2.08686656,EUR
TE9DA7E511F0A,2025-12-01,256.92,117.437955,2.18767526,EUR
T4205FF07ADF2,2023-02-02,211.58,88.899418,2.37994947,EUR
TAF169C01514C,2023-04-22,191.18,94.770079,2.01734852,EUR
T0938518C51B0,2023-04-26,217.88,92.120172,2.36516765,EUR
TDF7B94A295C9,2023-05-27,170.44,93.383085,1.82520421,EUR
T72EC5AB3EF02,2023-07-22,247.67,83.822449,2.95470883,EUR
T4DA1CC81F888,2023-08-02,557.21,100.015729,5.57124531,EUR
TE7F571E374ED,2023-09-01,1266.96,80.416191,15.75504205,EUR
T2FBE88412553,2023-11-22,95.96,75.043105,1.27872133,EUR
TCF7DB07B05E9,2023-11-24,133.24,103.464782,1.28775565,EUR
TFAA7122BB92C,2024-04-20,193.32,66.320471,2.9149418,EUR
TF1D4146BCB5E,2024-06-05,621.56,113.317603,5.4851533,EUR
TDF5EA6A5AA0F,2024-06-21,300.13,52.738313,5.69096809,EUR
TCB483954B5B6,2024-06-30,203.33,124.399449,1.63452703,EUR
TE5414A0D9526,2024-09-24,599.13,121.441974,4.9334885,EUR
T04638FE36A76,2024-11-19,717.11,52.48421,13.66330108,EUR
TEB8B7FF0375F,2025-02-05,345.11,135.945458,2.53859155,EUR
TA2DBC7A61B18,2025-04-01,189.76,133.803871,1.41820737,EUR
T3D1B5C7CFAFF,2025-04-07,428.65,137.631177,3.11448982,EUR
TE4CA8AC6FEAD,2025-05-01,293.82,142.047819,2.0684887,EUR
TD9036494E6A7,2025-05-25,292.12,110.578116,2.64177493,EUR
T1791D3D48BBC,2025-11-03,238.32,108.653286,2.1934399,EUR
TA56C54181334,2025-12-25,700.41,113.075028,6.19423502,EUR
TA37ED8665480,2023-01-31,507.13,89.06155,5.69413451,EUR
TC3C6C4BAE704,2023-06-26,508.94,97.973412,5.19469294,EUR
T660FDA4547EF,2023-07-21,189.85,83.822449,2.26485043,EUR
T55FCFFB646DB,2023-10-23,107.86,96.467023,1.11812454,EUR
T108FD64AC5FF,2023-12-07,76.77,96.56754,0.79501744,EUR
T946A2F9D97AC,2024-02-23,368.83,91.613235,4.02590216,EUR
T7DD4D0F16689,2024-04-09,437.67,65.758742,6.65567792,EUR
T136D59EBD0BA,2024-05-27,144.26,59.680111,2.41717176,EUR
T546080CECEC8,2024-06-21,766.98,127.067518,6.03598359,EUR
T593BBB247F62,2024-06-28,392.33,110.728782,3.54313867,EUR
T992946972B79,2024-07-24,962.97,147.29212,6.53782662,EUR
T5123D94797DB,2024-12-04,462.12,103.093377,4.48258509,EUR
T8F658545DD31,2025-01-21,157.3,50.033805,3.14396299,EUR
T379288300E20,2025-04-28,493.56,134.706134,3.66397435,EUR
T6383BDBDD6E9,2025-05-21,578.54,91.525645,6.32112353,EUR
T03AC00146B27,2025-06-21,232.11,149.64832,1.55104277,EUR
T74A0C902E481,2025-07-03,118.67,148.939632,0.79677921,EUR
T106DE9069A49,2025-07-06,377.34,152.269021,2.47813527,EUR
TF41ECC41687B,2025-10-21,165.22,146.478124,1.12797455,EUR
TE9D772CE149E,2025-10-28,811.27,78.789489,10.29665727,EUR
TCD3AE35AFDFF,2023-03-24,380.98,91.397142,4.16836226,EUR
TAD04CBEEDA55,2023-04-25,541.1,90.063502,6.00803164,EUR
T75663661BB4F,2023-04-27,624.68,88.876587,7.02863149,EUR
TBC5E91C18473,2023-07-24,230.59,93.613163,2.46317592,EUR
T1D5E1E46A521,2023-10-23,1106.52,104.13737,10.62556589,EUR
T4F21C0ADDB86,2023-11-04,939.36,109.248832,8.59831424,EUR
TF10C69253697,2023-11-28,581.65,117.699164,4.9418733,EUR
T7A7E3CE4EE92,2024-01-26,185.99,117.371809,1.58465466,EUR
T474290B2B37E,2024-03-01,162.84,119.239411,1.3656519,EUR
T2F8DD639C124,2024-04-21,273.96,111.915281,2.44791867,EUR
TAF69BD4569F9,2024-04-24,366.32,99.794682,3.67073563,EUR
T0B689731BED7,2024-07-30,92.9,98.36558,0.94447441,EUR
T89D6C5DF31AD,2024-10-02,507.22,122.200566,4.1507512,EUR
TA1393A7730B2,2024-10-31,919.22,100.024767,9.18996404,EUR
T37E1F536B5A8,2024-12-17,539.31,98.555423,5.47213962,EUR
T0BFD9925918D,2025-01-27,210.8,99.986926,2.10824134,EUR
T7A922E7FB561,2025-02-06,192.89,124.129368,1.55395966,EUR
TB5CBA13D59D6,2025-03-05,438.26,130.296908,3.36358261,EUR
TAC9F66F06471,2025-03-27,311.99,116.322218,2.68207645,EUR
TDBF4EED24D35,2025-04-19,487.95,92.89255,5.25284895,EUR
TA38BA3D94213,2025-11-20,549.62,155.981651,3.52360921,EUR
T76AE73771898,2023-01-27,1933.71,97.853242,19.76128705,EUR
T04C7BB6F764E,2023-03-05,127.23,110.505196,1.15137791,EUR
T207BD0677D1B,2023-03-20,563.06,92.244099,6.10406025,EUR
TE07FA4EF5B25,2023-04-27,916.66,88.876587,10.31387729,EUR
T86EF34085A92,2023-06-28,478.47,111.687253,4.2839793,EUR
TF3E6B9224DBE,2023-09-07,627.03,115.185812,5.44361546,EUR
T13BF4293C84E,2023-09-25,3920.19,119.075207,32.92196063,EUR
T3136089DBADC,2023-09-28,2176.81,89.783532,24.24504576,EUR
TC994B161A634,2023-11-22,519.95,93.372691,5.56854446,EUR
TC3078D3BCFEB,2023-11-26,618.16,101.695739,6.07848902,EUR
TF0F2EA501403,2023-12-06,324.02,90.44614,3.58241469,EUR
T567BD073F431,2024-02-23,1581.91,73.700341,21.46411274,EUR
TD57873D6EA59,2024-03-22,737.01,102.113252,7.21756973,EUR
TED4E30AFECF8,2024-05-25,186.65,113.885221,1.63890851,EUR
T6BF7ECDF1D5B,2024-06-04,975.57,108.386812,9.00081577,EUR
T5F74893827F6,2024-07-26,1278.67,50.427598,25.35660552,EUR
T0B2C6465012B,2024-10-20,1944.79,94.488695,20.58221481,EUR
T63AD1A224233,2024-12-21,848.7,137.832675,6.15749772,EUR
T3ED2D4ABF8D1,2024-12-24,667.98,136.089221,4.90839561,EUR
T5235162A310F,2025-01-17,4409.01,90.247244,48.85483986,EUR
TB6A4735F2AE1,2025-01-23,904.75,90.153371,10.03572625,EUR
T6F6A3D38813A,2025-02-22,1600.46,136.652827,11.71184392,EUR
TCF072F929039,2025-04-20,584.5,142.212164,4.11008207,EUR
T88CCD62023DD,2025-06-04,1562.94,102.0985,15.30813599,EUR
T47017BFB7A87,2025-07-24,280.87,144.542987,1.94315826,EUR
T4B46149E979D,2025-08-01,621.88,111.024904,5.60122983,EUR
T174DC3FF0B00,2025-08-15,342.33,107.689484,3.17886253,EUR
TA5E6D96B9B8E,2025-09-05,554.69,108.278799,5.12282853,EUR
T717025A8091C,2025-10-21,2447.37,101.336746,24.15090154,EUR
TA9E98D12B62A,2025-10-22,551.44,116.353329,4.7393621,EUR
T01489FC677D3,2025-11-24,1598.79,96.644638,16.54293202,EUR
T441F480D4316,2025-11-26,3029.66,97.315068,31.13252421,EUR
T82B18A58CADB,2023-02-20,333.82,91.042906,3.66667609,EUR
TFDE7BAB8DE6D,2023-05-18,137.18,108.507604,1.26427255,EUR
T5FA780BCDCDA,2024-01-04,1215.87,93.957663,12.94064305,EUR
TD797203418E0,2024-08-22,226.74,50.915705,4.45330016,EUR
T542F3A89EDFC,2024-12-08,583.51,51.271979,11.38069234,EUR
TECCE4125827F,2025-03-26,792.07,56.935946,13.91167682,EUR
TC3029622E356,2025-05-30,171.01,85.819157,1.99270808,EUR
TB436529B5AC9,2025-06-02,370.54,54.759554,6.76672102,EUR
TD836EF32F314,2025-08-25,530.08,53.202013,9.96359391,EUR
TAAE216CACB3B,2025-09-25,381.68,119.532851,3.19312974,EUR
T8E20D24CE9A3,2025-11-28,458.87,59.269773,7.741994,EUR
T478A4F297E6F,2023-10-03,367.27,115.510784,3.17951626,EUR
T077B72992340,2023-11-07,1414.7,108.954414,12.98434379,EUR
T3C2A1872CD61,2023-12-27,138.54,92.506985,1.49756937,EUR
TC0A6D07B91D4,2024-02-08,262.9,91.991919,2.85787382,EUR
TF9F1AC9A10CB,2024-05-04,174.45,105.881383,1.64764479,EUR
T3D90E0183E6E,2024-05-20,161.12,107.34842,1.50086933,EUR
T7D060E4D10F2,2024-07-25,815.24,112.033931,7.27674335,EUR
TBCE786872C96,2024-08-29,357.07,116.645207,3.06113229,EUR
T1A73736365B5,2024-10-31,230.73,128.869707,1.79043014,EUR
T4D9BB313BFCD,2025-03-24,237.35,129.401019,1.83424411,EUR
TDA280C175407,2025-06-01,229.41,140.59872,1.63166827,EUR
T77978EB8184F,2025-07-22,245.32,135.444575,1.81125188,EUR
TA52B4ABDC61A,2025-08-02,135.59,133.43378,1.01612241,EUR
T7BFBA0126BF4,2025-08-29,288.27,135.854981,2.12187046,EUR
TC4583308C4E5,2025-09-27,267.34,143.587399,1.86187535,EUR
T97F570DF4C19,2025-11-25,198.26,120.31633,1.64783329,EUR
TA0D8DAED844A,2023-02-22,590.14,99.32017,5.94183562,EUR
TFCC41FEA6E7F,2023-02-27,382.54,98.954639,3.86581406,EUR
TC8792551C474,2023-04-20,570.43,100.403296,5.6813441,EUR
TD468EE663402,2023-04-28,148.95,96.645317,1.54117057,EUR
TB68648C226BA,2023-06-25,455.61,87.104055,5.2306359,EUR
T6CF3D9646D95,2023-07-06,408.23,85.186859,4.79218124,EUR
T40B68A248CE2,2024-02-01,388.47,71.076536,5.46548119,EUR
T7F7877793271,2024-02-21,209.66,78.834625,2.65948213,EUR
TEF9F03D23545,2024-02-28,854.0,74.357351,11.48502597,EUR
T9750D457520F,2024-04-20,1628.91,66.320471,24.56113292,EUR
TDB619BDAF405,2024-04-23,152.2,67.736464,2.24689775,EUR
TA7DACAB7F176,2024-05-05,600.8,63.188066,9.50816286,EUR
T454ED62ABD19,2024-07-26,40.43,50.427598,0.80172224,EUR
TEBBF7FA33177,2024-11-01,577.89,52.679375,10.97002564,EUR
TD998446E90AB,2025-01-01,86.08,71.104865,1.21065488,EUR
TDA562F32AE09,2025-01-04,236.09,50.031431,4.71880793,EUR
T202363775347,2025-01-18,130.73,49.738051,2.62845021,EUR
T167C60BA6848,2025-05-27,297.74,56.127714,5.30470851,EUR
T535886D323E5,2025-06-19,656.57,92.306614,7.11291844,EUR
T87728CF85508,2025-07-30,86.92,55.442437,1.56768951,EUR
T49AC505C7747,2025-08-06,267.29,54.625817,4.89305465,EUR
T5438810FA51C,2023-01-09,986.93,94.512816,10.44228676,EUR
T9F7901381EF4,2023-01-24,472.41,91.1154,5.18470573,EUR
T2F78347F4766,2023-03-20,607.1,84.013862,7.22615126,EUR
TA5C400B47EFF,2023-03-24,194.63,88.279779,2.20464927,EUR
TD65A9A9C2C8F,2023-08-30,116.51,91.131968,1.27848627,EUR
TAE89CC9E36F5,2023-09-04,372.84,91.455022,4.07673532,EUR
TC39C8065E6D1,2023-10-01,94.4,116.330665,0.81146295,EUR
T58B5918A3890,2024-03-16,274.56,110.629023,2.4818517,EUR
TF8919769FF97,2024-04-14,238.9,116.096509,2.05776196,EUR
TFBED18EE4474,2024-07-02,506.11,128.883157,3.92685191,EUR
T5C8B1C0176FF,2024-07-09,1548.25,131.121045,11.80779645,EUR
T461311F08855,2024-09-28,81.41,158.963487,0.51212613,EUR
TF9C6C9FA1AE3,2024-10-04,1926.72,153.045456,12.58917039,EUR
T963DB17210EB,2024-10-23,293.87,154.217892,1.90553022,EUR
T587CBD1B1EF9,2024-11-06,454.31,95.406302,4.76189183,EUR
TA403F1E65FD3,2025-02-04,121.12,144.226921,0.83981062,EUR
T0B6DCC75BD11,2025-02-21,739.21,94.785574,7.79879787,EUR
T67A7C8F40C31,2025-03-06,361.06,145.338385,2.48425507,EUR
TD041C34C6EB1,2025-05-19,334.23,145.724901,2.29357559,EUR
TD61C4C975961,2025-06-01,81.85,141.419254,0.57877899,EUR
T362198F06B10,2025-06-27,369.92,143.302681,2.58137375,EUR
T74825EEB10C5,2025-08-03,660.04,147.271263,4.48181538,EUR
TAE653FC23429,2025-08-27,293.16,143.921835,2.0369505,EUR
T841D2D893451,2025-10-04,844.36,75.281232,11.2161175,EUR
T343E22A3BD50,2025-10-22,818.61,148.991609,5.49431842,EUR
T6B3077D1463B,2025-10-28,216.4,75.477556,2.86702892,EUR
T2E7544E8B407,2025-11-20,1157.79,150.387993,7.69868838,EUR
T3C9E2502F9B0,2023-02-26,183.96,107.731285,1.70757864,EUR
TACBF3C676A93,2023-03-08,226.97,92.350346,2.45772146,EUR
T4B150CCA671E,2023-05-31,1123.11,91.968191,12.21198052,EUR
T575ADAA439B1,2023-07-25,309.38,83.549299,3.70293,EUR
TE20B07944789,2023-09-07,358.0,96.907332,3.69424515,EUR
T42C4D8AAB278,2023-10-25,306.93,123.363213,2.48798316,EUR
T520DAA003E4D,2023-11-15,818.69,125.551319,6.52076487,EUR
TF254B3C5D168,2023-12-22,842.85,120.281522,7.00731537,EUR
TEDDAAB21F06E,2023-12-24,806.61,122.545475,6.58212105,EUR
T93459B9CC82D,2024-01-26,357.04,128.892605,2.77008866,EUR
TF9A180CE88BC,2024-06-02,181.93,124.082976,1.46617309,EUR
TEFE68FF70349,2024-06-23,1483.03,106.067861,13.9819034,EUR
T236D1707BD78,2024-08-23,665.25,102.865778,6.46717821,EUR
T3714B4DCA837,2024-09-04,248.5,98.895067,2.51275448,EUR
TB26151FCA007,2025-01-23,1018.21,98.379798,10.34974431,EUR
T5724D6C4A2F8,2025-08-24,234.21,80.206108,2.92012609,EUR
T01DE05037318,2025-11-22,1008.24,60.993221,16.53034827,EUR
T6C9521DE47AD,2023-02-06,2150.89,87.376097,24.61645894,EUR
T623536202CB6,2023-02-23,401.51,101.68981,3.94836994,EUR
T86295DF9E656,2023-04-28,452.8,99.938143,4.53084511,EUR
T64BE6366BD4D,2023-06-19,790.73,96.274031,8.21330708,EUR
TB200C2A26881,2023-09-27,496.2,90.609131,5.47630326,EUR
T76F24A7CE37A,2023-09-29,612.85,79.267343,7.73138791,EUR
TD78609019C1B,2024-01-02,254.71,90.448042,2.8161339,EUR
T4A1A34622D15,2024-01-06,139.15,82.316926,1.69047561,EUR
T8CC70C3730E2,2024-01-24,431.86,94.260702,4.58157751,EUR
T5B785F769843,2024-03-29,1024.18,103.929269,9.85455298,EUR
TE7910780B6BD,2024-03-30,215.31,71.477145,3.01229872,EUR
T1FA62F02379B,2024-07-20,202.74,145.562313,1.39279274,EUR
T7C1F52198DF2,2024-10-28,874.54,71.715209,12.19461864,EUR
T5BBC927BF064,2025-01-28,248.39,99.071785,2.50716983,EUR
TA4D29C372CC0,2025-06-29,257.24,92.802682,2.77191296,EUR
T0575D29F6457,2025-07-31,264.56,147.897448,1.78881938,EUR
T695172D423D4,2025-11-20,333.35,78.196961,4.26297227,EUR
T7033F81082B5,2025-11-24,107.52,151.711159,0.70873481,EUR
T0717B8928D28,2023-06-02,198.29,86.547468,2.29110084,EUR
TC55AA1220FCE,2023-06-18,124.44,125.377998,0.99252155,EUR
T9B2D12CDBA7A,2023-07-01,378.14,84.405903,4.47997669,EUR
TF1A4291826AF,2023-07-03,121.96,84.628974,1.44107727,EUR
T290E2D6539EF,2023-07-06,247.17,84.433002,2.92746788,EUR
T8D76ECC99535,2023-07-31,177.05,90.571888,1.95477812,EUR
TFD555D8A73BD,2023-10-02,783.31,106.409583,7.36125289,EUR
TFBAC77EC3C10,2023-11-22,239.04,124.977824,1.91266881,EUR
TEF50ABE6AA01,2024-01-01,471.36,117.491433,4.01190213,EUR
T0A29C18DF7EF,2024-01-03,105.09,114.572907,0.91727569,EUR
T16D6232757D9,2024-04-01,386.28,119.945255,3.22047204,EUR
T51C708F7D7BC,2024-04-19,141.96,66.320471,2.14055324,EUR
T292B58D176C6,2024-05-18,254.35,115.310987,2.20574223,EUR
T5AC2453A922C,2024-05-22,1837.82,59.630922,30.81990717,EUR
TE4433069EB82,2024-08-05,704.2,112.118794,6.28084778,EUR
TC5D248F7ED0C,2024-09-23,317.86,126.297956,2.51677891,EUR
TB75837F84F6E,2024-11-02,3855.05,124.617273,30.93512786,EUR
T68222BC8D4DF,2025-01-20,176.19,128.589703,1.37015709,EUR
T4587EAB4159D,2025-02-06,838.69,95.478218,8.7841354,EUR
T3BE1EEF7D828,2025-02-18,110.88,97.73515,1.13447052,EUR
TF770E4C7773A,2025-02-26,291.49,122.668657,2.3762039,EUR
T178F04EF0565,2025-05-17,127.37,55.073067,2.31273326,EUR
T1D5F2C879071,2025-07-05,424.49,142.260937,2.98388796,EUR
T4E57A637707E,2025-08-18,365.0,52.250697,6.98564696,EUR
T4BEB5A38CAA8,2025-12-05,277.88,161.686187,1.71862958,EUR
T0149C7B0506E,2023-01-03,2064.98,101.521036,20.34036604,EUR
T3D0F3398C1E6,2023-01-23,7073.86,103.498832,68.34721245,EUR
TC69239B1CE14,2023-01-24,1625.79,107.646552,15.10306775,EUR
TBA55E2ECD1BE,2023-01-28,3131.22,88.430124,35.40892501,EUR
T070B7A92AF61,2023-01-30,3028.85,88.617269,34.17905425,EUR
TBB90E8E0008B,2023-01-31,6688.0,103.408658,64.67541918,EUR
TC9BB1022E5ED,2023-03-01,2231.35,104.045309,21.445977,EUR
TA1C0AF5B07AC,2023-04-27,5052.63,102.753294,49.17247473,EUR
T37594DFE9CEC,2023-05-21,586.93,109.447898,5.36267024,EUR
T7CD356CE6712,2023-05-22,634.05,92.507541,6.85404734,EUR
TD3217E9D6D12,2023-06-22,358.96,97.090419,3.69714398,EUR
T5E7C57F9ECC0,2023-07-04,4876.26,108.94874,44.75735295,EUR
T312DE5CFB04D,2023-09-08,4432.25,77.896935,56.89891662,EUR
T109C69CB1DD2,2023-09-19,5358.02,116.201074,46.1098853,EUR
